ps aux
USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
its         2579  0.0  0.4 762556 66344 ?        Sl   lug23   0:00 /usr/libexec/
its         2593  0.0  0.0 342368 14720 ?        Sl   lug23   0:00 /usr/libexec/
its         2623  0.0  0.0 163492  7040 ?        Sl   lug23   0:00 /usr/libexec/
its         2631  0.0  0.1 272576 29312 ?        Sl   lug23   0:08 /usr/libexec/
its         2640  0.0  0.7 5604904 124472 ?      Ssl  lug23   0:08 /usr/libexec/
its         2648  0.0  0.1 194220 24448 ?        Sl   lug23   0:01 /usr/libexec/
colord      2649  0.0  0.0 245392 12340 ?        Ssl  lug23   0:00 /usr/libexec/
its         2654  0.0  0.0 237272  7296 ?        Sl   lug23   0:00 /usr/libexec/
its         2676  0.0  0.1 2865756 27568 ?       Sl   lug23   0:00 /usr/bin/gjs 
its         2696  0.0  0.0 163620  7168 ?        Sl   lug23   0:14 /usr/libexec/
its         2718  0.0  0.2 721744 38424 ?        SNsl lug23   0:01 /usr/libexec/
its         2780  0.0  0.0  39136 11904 ?        Ss   lug23   0:00 /snap/snapd-d
its         2793  0.0  0.1 342060 25216 ?        Ssl  lug23   0:00 /usr/libexec/
its         2851  0.0  0.5 2684700 89348 ?       Sl   lug23   0:01 /snap/snapd-d
its         2902  0.0  0.4 3462496 69212 ?       Sl   lug23   0:06 gjs /usr/shar
its         2922  0.0  0.0 163096  6272 ?        Ssl  lug23   0:00 /usr/libexec/
its         3294  0.0  0.1 1987092 27808 ?       Sl   lug23   0:01 /usr/bin/snap
its         4061  0.0  0.1 491724 29568 ?        Sl   lug23   0:01 update-notifi
its         5854  0.0  0.0 281584 11520 ?        Sl   lug23   0:00 /usr/libexec/
its        10718  0.0  0.0 388740  8448 ?        Sl   lug23   0:00 /usr/libexec/
its        10733  0.0  0.0 316836  8704 ?        Sl   lug23   0:00 /usr/libexec/
root       17910  0.0  0.0   9552  3840 pts/0    Ss+  lug23   0:00 psql -U postg
70         18139  0.0  0.1 177780 19188 ?        Ss   lug23   0:00 postgres: pos
root       28850  0.0  0.0   3436  2048 ?        Ss   00:07   0:00 /usr/lib/linu
root       28854  0.0  0.0   2780  1536 ?        Ss   00:07   0:00 /usr/lib/linu
root       43070  0.0  0.0   9508  4096 ?        Ss+  01:57   0:00 psql -U postg
